order_id,customer_id,order_date,revenue,units,region,product
ORD-003495,CUS-1003,2024-01-01,1894.01,33,West,Gadget C
ORD-003496,CUS-1002,2024-01-01,1671.95,34,North,Widget A
ORD-003497,CUS-1003,2024-01-01,1306.71,25,  Central  ,Widget A
ORD-003498,CUS-1001,01/02/2024,1816.83,19,South,Widget A
ORD-003499,CUS-1003,2024-06-30,595.09,4,East,Widget A
ORD-003500,CUS-1001,2024-01-01,606.55,37,  Central  ,Widget A
ORD-003501,CUS-1002,2024-06-30,624.93,40,  Central  ,Widget A
ORD-003502,CUS-1001,2024-01-01,329.2,21,East,Widget A
ORD-003503,CUS-1002,2024-03-15,288.48,1,  Central  ,Widget A
ORD-003504,CUS-1002,2024-06-30,1819.43,28,East,Gadget C
ORD-003505,CUS-1002,01/02/2024,1716.91,10,South,Widget A
ORD-003506,CUS-1002,2024-01-01,1102.32,46,East,Widget B
ORD-003507,CUS-1003,2024-01-01,1324.63,31,North,Gadget C
ORD-003508,CUS-1002,2024-01-01,484.63,49,West,Gadget C
ORD-003509,CUS-1001,01/02/2024,55.5,38,North,Widget B
ORD-003510,nan,2024-06-30,888.76,44,South,Widget A
ORD-003511,CUS-1002,2024-01-01,1342.39,23,South,Gadget C
ORD-003512,nan,2024-01-01,1362.92,47,North,nan
ORD-003513,nan,2024-01-01,1212.49,23,West,Gadget C
ORD-003514,nan,01/02/2024,1851.49,20,South,Widget B
ORD-003515,CUS-1003,01/02/2024,426.56,47,  Central  ,Widget A
ORD-003516,CUS-1002,2024-01-01,534.61,18,North,Widget B
ORD-003517,CUS-1001,2024-03-15,168.46,15,South,Widget A
ORD-003518,CUS-1002,2024-01-01,-335.47,26,South,Widget A
ORD-003519,CUS-1003,01/02/2024,914.77,27,East,Widget A
ORD-003520,CUS-1002,2024-01-01,809.35,27,North,Widget A
ORD-003521,CUS-1003,2024-01-01,1971.43,32,West,Widget B
ORD-003522,CUS-1001,01/02/2024,861.22,23,North,Widget A
ORD-003523,CUS-1001,01/02/2024,676.34,46,South,Widget A
ORD-003524,CUS-1002,2024-01-01,-370.23,44,East,Widget B
ORD-003525,CUS-1002,2024-03-15,885.38,38,North,Widget A
ORD-003526,CUS-1001,01/02/2024,1374.46,18,East,Widget B
ORD-003527,CUS-1001,2024-01-01,-482.89,6,North,Widget A
ORD-003528,CUS-1003,2024-06-30,390.61,1,West,Widget A
ORD-003529,CUS-1002,2024-06-30,1387.74,38,South,Gadget C
ORD-003530,CUS-1001,2024-01-01,23.2,8,East,Widget B
ORD-003531,CUS-1001,2024-06-30,1603.76,31,South,Gadget C
ORD-003532,CUS-1002,2024-03-15,567.49,22,West,Widget B
ORD-003533,CUS-1001,2024-01-01,88.05,38,South,Gadget C
ORD-003534,CUS-1002,01/02/2024,794.54,42,East,Widget B
ORD-003535,CUS-1003,2024-01-01,1786.11,5,East,Widget A
ORD-003536,CUS-1001,01/02/2024,473.33,24,North,Widget B
ORD-003537,CUS-1002,2024-06-30,581.73,46,East,Widget B
ORD-003538,CUS-1001,2024-01-01,343.86,19,South,Gadget C
ORD-003539,CUS-1001,01/02/2024,1963.41,39,North,Widget B
ORD-003540,nan,2024-01-01,871.07,37,East,Widget A
ORD-003541,CUS-1002,01/02/2024,1896.16,42,East,Widget B
ORD-003542,nan,2024-03-15,192.82,4,North,Widget A
ORD-003543,CUS-1001,2024-01-01,902.75,44,East,Widget B
ORD-003544,CUS-1001,01/02/2024,953.86,1,South,Widget A
ORD-003545,CUS-1002,2024-01-01,519.28,5,  Central  ,Widget A
ORD-003546,CUS-1002,2024-03-15,-343.78,9,East,nan
ORD-003547,nan,2024-03-15,707.6,40,North,Widget B
ORD-003548,CUS-1001,01/02/2024,500.68,8,West,Gadget C
ORD-003549,CUS-1003,2024-01-01,736.98,35,South,nan
ORD-003550,CUS-1003,01/02/2024,1274.0,15,West,Gadget C
ORD-003551,CUS-1002,01/02/2024,941.63,34,South,Widget A
ORD-003552,CUS-1001,01/02/2024,824.45,35,North,Widget A
ORD-003553,CUS-1002,01/02/2024,1708.59,19,South,Gadget C
ORD-003554,CUS-1001,not-a-date,1293.4,48,North,Widget B
ORD-003555,CUS-1003,2024-01-01,1277.56,13,South,Widget A
ORD-003556,CUS-1002,2024-01-01,452.41,4,East,Gadget C
ORD-003557,nan,2024-06-30,1502.61,30,East,Widget B
ORD-003558,CUS-1002,2024-01-01,83.4,3,South,Gadget C
ORD-003559,CUS-1002,2024-06-30,435.07,15,North,Widget B
ORD-003560,CUS-1002,01/02/2024,831.48,26,South,Widget B
ORD-003561,CUS-1002,2024-06-30,1779.45,45,East,Widget A
ORD-003562,nan,01/02/2024,65.8,35,East,Widget A
ORD-003563,CUS-1001,2024-03-15,-102.94,30,West,Widget B
ORD-003564,nan,2024-03-15,248.44,27,North,Widget A
ORD-003565,CUS-1003,01/02/2024,467.8,18,East,Widget A
ORD-003566,CUS-1003,2024-01-01,816.66,41,North,Widget A
ORD-003567,CUS-1002,2024-01-01,205.97,2,West,Gadget C
ORD-003568,CUS-1003,2024-01-01,1660.68,8,East,Gadget C
ORD-003569,CUS-1001,2024-06-30,175.02,8,South,Widget A
ORD-003570,CUS-1003,2024-01-01,1174.83,31,East,Widget B
ORD-003571,CUS-1001,2024-03-15,334.91,15,West,Widget A
ORD-003572,CUS-1001,01/02/2024,221.98,4,North,Widget A
ORD-003573,CUS-1002,2024-01-01,930.82,8,South,Widget A
ORD-003574,CUS-1001,2024-06-30,697.38,33,South,Widget A
ORD-003575,CUS-1001,2024-01-01,99.97,27,North,Widget A
ORD-003576,CUS-1003,01/02/2024,139.16,27,North,Widget A
ORD-003577,CUS-1001,2024-01-01,605.37,36,North,Widget A
ORD-003578,CUS-1002,2024-01-01,1567.84,26,South,Widget B
ORD-003579,CUS-1001,2024-01-01,1704.27,44,West,Gadget C
ORD-003580,CUS-1003,01/02/2024,142.05,28,  Central  ,Widget A
ORD-003581,CUS-1003,2024-01-01,351.74,32,North,Widget A
ORD-003582,CUS-1001,2024-03-15,684.79,16,West,Widget B
ORD-003583,CUS-1002,01/02/2024,1303.66,29,South,Gadget C
ORD-003584,nan,2024-01-01,577.48,9,North,Widget B
ORD-003585,CUS-1003,2024-01-01,451.5,12,East,Gadget C
ORD-003586,CUS-1001,2024-01-01,1180.66,48,South,Widget A
ORD-003587,CUS-1002,2024-03-15,1366.06,43,South,Widget A
ORD-003588,CUS-1003,01/02/2024,980.12,20,South,Widget B
ORD-003589,CUS-1001,2024-01-01,1340.25,16,East,Widget A
ORD-003590,CUS-1003,01/02/2024,18.16,31,South,Widget A
ORD-003591,CUS-1001,2024-01-01,662.44,35,South,Gadget C
ORD-003592,CUS-1003,01/02/2024,1222.88,2,North,Widget A
ORD-003593,CUS-1001,2024-01-01,1305.38,37,East,Gadget C
ORD-003594,CUS-1001,2024-01-01,396.95,2,West,nan
ORD-003595,nan,2024-01-01,670.79,3,South,Widget A
ORD-003596,CUS-1003,01/02/2024,460.47,24,East,Gadget C
ORD-003597,nan,01/02/2024,1798.05,32,East,Widget B
ORD-003598,nan,2024-01-01,599.14,17,South,Gadget C
ORD-003599,CUS-1002,2024-01-01,1765.17,46,West,Widget A
ORD-003600,CUS-1001,01/02/2024,1768.44,21,North,Widget A
ORD-003601,CUS-1001,2024-01-01,-486.54,34,North,Widget B
ORD-003602,CUS-1002,01/02/2024,1742.93,26,North,Widget A
ORD-003603,CUS-1001,2024-01-01,162.57,24,  Central  ,Widget B
ORD-003604,nan,2024-01-01,261.07,15,North,Gadget C
ORD-003605,CUS-1001,01/02/2024,-126.12,20,West,nan
ORD-003606,CUS-1001,2024-01-01,1386.66,19,North,Widget A
ORD-003607,CUS-1001,01/02/2024,1941.39,8,South,Widget B
ORD-003608,CUS-1001,2024-01-01,939.05,37,East,Widget A
ORD-003609,CUS-1001,2024-01-01,24.69,12,West,Widget A
ORD-003610,CUS-1002,01/02/2024,371.19,1,North,Widget A
ORD-003611,CUS-1001,2024-01-01,881.63,44,East,Widget B
ORD-003612,CUS-1002,01/02/2024,1383.07,35,West,Widget A
ORD-003613,nan,2024-03-15,1177.2,20,  Central  ,Widget A
ORD-003614,CUS-1002,2024-06-30,-360.73,37,  Central  ,Widget A
ORD-003615,CUS-1002,2024-01-01,538.51,8,  Central  ,Widget A
ORD-003616,CUS-1001,2024-01-01,1084.59,18,South,Widget A
ORD-003617,CUS-1001,2024-01-01,297.06,20,North,Widget B
ORD-003618,CUS-1001,not-a-date,1294.03,24,South,Widget B
ORD-003619,nan,2024-01-01,1527.08,22,North,Gadget C
ORD-003620,CUS-1002,2024-01-01,1031.7,21,  Central  ,Widget A
ORD-003621,CUS-1001,2024-03-15,901.75,17,South,Widget A
ORD-003622,CUS-1002,2024-01-01,379.87,20,South,Widget B
ORD-003623,CUS-1003,01/02/2024,1868.8,1,  Central  ,Widget B
ORD-003624,CUS-1002,2024-01-01,1216.28,1,South,Gadget C
ORD-003625,CUS-1002,01/02/2024,1632.18,18,South,Widget B
ORD-003626,nan,2024-03-15,58.26,34,South,Gadget C
ORD-003627,CUS-1002,2024-01-01,510.1,44,West,Widget A
ORD-003628,CUS-1002,01/02/2024,969.96,45,South,nan
ORD-003629,CUS-1001,01/02/2024,1077.09,14,South,Widget A
ORD-003630,CUS-1001,2024-01-01,815.89,27,North,Gadget C
ORD-003631,nan,not-a-date,681.2,18,East,Widget A
ORD-003632,CUS-1002,2024-03-15,906.24,4,East,Widget A
ORD-003633,CUS-1001,2024-06-30,738.29,36,South,Widget B
ORD-003634,CUS-1002,2024-03-15,89.7,3,East,Widget A
ORD-003635,CUS-1001,2024-01-01,1388.57,8,South,Widget B
ORD-003636,CUS-1003,2024-01-01,1544.88,43,North,Widget A
ORD-003637,CUS-1001,2024-01-01,629.39,42,North,Widget B
ORD-003638,CUS-1003,2024-01-01,1932.19,30,North,Widget B
ORD-003639,CUS-1002,2024-01-01,1973.97,27,South,Widget B
ORD-003640,CUS-1001,2024-01-01,1141.45,37,West,Widget B
ORD-003641,CUS-1001,2024-01-01,1590.24,27,South,Widget A
ORD-003642,CUS-1003,2024-03-15,1095.61,37,East,Widget B
ORD-003643,CUS-1001,2024-01-01,529.59,7,West,Widget B
ORD-003644,CUS-1001,01/02/2024,149.35,49,East,Widget B
ORD-003645,CUS-1003,2024-03-15,695.42,4,  Central  ,Widget B
ORD-003646,CUS-1001,01/02/2024,378.89,37,South,Widget B
ORD-003647,CUS-1001,2024-01-01,1845.35,42,East,Widget A
ORD-003648,CUS-1001,01/02/2024,1942.76,2,East,Widget A
ORD-003649,CUS-1003,2024-03-15,1068.13,11,North,Widget B
ORD-003650,CUS-1001,not-a-date,1130.77,14,South,Widget A
ORD-003651,CUS-1001,2024-01-01,1861.66,22,East,Widget A
ORD-003652,CUS-1001,2024-01-01,1497.43,9,North,Widget A
ORD-003653,CUS-1001,01/02/2024,332.36,25,East,Gadget C
ORD-003654,CUS-1001,2024-01-01,1904.4,47,East,Gadget C
ORD-003655,CUS-1001,2024-03-15,1146.99,2,South,nan
ORD-003656,CUS-1001,01/02/2024,51.12,44,South,Widget A
ORD-003657,CUS-1001,2024-03-15,400.47,35,West,Widget A
ORD-003658,CUS-1003,2024-06-30,1595.69,22,  Central  ,nan
ORD-003659,CUS-1001,01/02/2024,264.25,27,South,Widget B
ORD-003660,CUS-1001,2024-06-30,1704.09,8,South,Gadget C
ORD-003661,nan,01/02/2024,1574.79,45,South,Widget A
ORD-003662,nan,2024-01-01,80.16,3,East,Gadget C
ORD-003663,CUS-1002,2024-03-15,668.78,7,North,Gadget C
ORD-003664,CUS-1001,01/02/2024,1018.69,35,South,Widget B
ORD-003665,CUS-1001,2024-06-30,161.29,9,North,Widget A
ORD-003666,CUS-1001,2024-01-01,1163.43,4,North,Gadget C
ORD-003667,CUS-1001,2024-01-01,1960.72,13,North,Widget B
ORD-003668,CUS-1001,2024-03-15,1204.28,28,North,Gadget C
ORD-003669,CUS-1002,2024-01-01,992.5,15,North,Widget B
ORD-003670,CUS-1001,01/02/2024,1735.03,42,South,Widget A
ORD-003671,CUS-1002,01/02/2024,1928.3,47,North,Widget A
ORD-003672,CUS-1001,2024-01-01,1803.37,21,  Central  ,Widget A
ORD-003673,CUS-1001,2024-01-01,83.54,28,North,Gadget C
ORD-003674,CUS-1003,2024-03-15,208.26,30,West,Gadget C
ORD-003675,CUS-1003,2024-01-01,1234.76,14,West,Widget A
ORD-003676,CUS-1001,2024-03-15,-395.06,24,West,Widget B
ORD-003677,CUS-1002,2024-03-15,1046.89,11,North,Widget A
ORD-003678,CUS-1001,01/02/2024,1678.63,48,  Central  ,Widget B
ORD-003679,CUS-1001,2024-01-01,1877.53,26,North,Widget A
ORD-003680,CUS-1002,2024-01-01,673.87,21,North,Widget A
ORD-003681,CUS-1001,2024-03-15,1698.93,10,North,Gadget C
ORD-003682,CUS-1002,2024-01-01,1012.96,8,South,Gadget C
ORD-003683,CUS-1002,2024-01-01,1320.6,4,North,Widget A
ORD-003684,CUS-1001,2024-06-30,259.61,15,West,Widget A
ORD-003685,CUS-1001,2024-01-01,136.07,31,East,Widget B
ORD-003686,CUS-1001,2024-01-01,1563.0,46,  Central  ,Widget B
ORD-003687,nan,2024-06-30,1200.91,33,East,Gadget C
ORD-003688,CUS-1002,2024-01-01,1649.53,8,North,Widget A
ORD-003689,CUS-1001,2024-01-01,240.41,4,East,Widget B
ORD-003690,CUS-1001,2024-01-01,352.04,26,North,Gadget C
ORD-003691,CUS-1002,2024-03-15,135.35,25,  Central  ,Widget A
ORD-003692,CUS-1001,not-a-date,1303.75,4,East,Widget A
ORD-003693,CUS-1002,2024-03-15,1235.01,29,South,Gadget C
ORD-003694,CUS-1003,2024-06-30,856.85,6,East,Widget A
ORD-003695,CUS-1002,2024-01-01,279.22,32,West,nan
ORD-003696,CUS-1001,01/02/2024,57.46,49,  Central  ,Widget A
ORD-003697,CUS-1001,2024-01-01,525.35,1,East,Widget B
ORD-003698,CUS-1001,2024-06-30,15.58,14,East,Gadget C
ORD-003699,CUS-1002,2024-06-30,1898.03,39,South,Widget A
ORD-003700,nan,2024-01-01,348.7,36,North,Widget A
ORD-003701,CUS-1001,2024-03-15,538.33,26,South,Widget A
ORD-003702,CUS-1002,01/02/2024,1599.16,46,East,Widget B
ORD-003703,CUS-1002,2024-01-01,1989.96,21,West,Widget A
ORD-003704,CUS-1001,01/02/2024,1244.89,33,East,Widget B
ORD-003705,CUS-1001,2024-06-30,514.11,22,  Central  ,Widget B
ORD-003706,CUS-1001,2024-01-01,911.3,48,East,Widget A
ORD-003707,CUS-1002,2024-01-01,128.7,23,East,Widget B
ORD-003708,CUS-1002,2024-06-30,226.94,6,North,Widget A
ORD-003709,CUS-1002,2024-01-01,1422.09,42,East,Widget A
ORD-003710,CUS-1003,2024-01-01,1660.68,21,North,Widget A
ORD-003711,CUS-1003,2024-03-15,547.58,34,East,Gadget C
ORD-003712,nan,01/02/2024,1479.4,20,East,Widget A
ORD-003713,CUS-1003,2024-01-01,1284.34,15,East,Widget A
ORD-003714,CUS-1003,2024-01-01,-296.83,13,West,Widget B
ORD-003715,CUS-1003,2024-03-15,585.63,1,South,Widget A
ORD-003716,CUS-1002,2024-01-01,1970.59,5,South,Widget B
ORD-003717,CUS-1003,01/02/2024,503.45,19,East,Widget A
ORD-003718,nan,not-a-date,-339.06,38,South,Widget A
ORD-003719,CUS-1002,2024-01-01,228.79,10,South,nan
ORD-003720,CUS-1002,not-a-date,1321.4,35,North,Widget A
ORD-003721,CUS-1002,2024-03-15,1803.4,30,West,Widget A
ORD-003722,CUS-1003,2024-06-30,276.98,34,North,Widget B
ORD-003723,CUS-1002,2024-01-01,217.79,32,  Central  ,Widget B
ORD-003724,CUS-1003,2024-01-01,1809.8,42,South,Widget B
ORD-003725,CUS-1003,01/02/2024,-187.07,16,West,Widget B
ORD-003726,nan,2024-06-30,1938.35,33,West,Gadget C
ORD-003727,CUS-1001,2024-06-30,1423.48,43,South,Widget A
ORD-003728,CUS-1002,2024-01-01,1545.69,33,South,Widget A
ORD-003729,CUS-1003,01/02/2024,928.82,49,East,Widget A
ORD-003730,nan,2024-01-01,484.24,41,North,Widget B
ORD-003731,nan,01/02/2024,1142.59,24,North,Gadget C
ORD-003732,CUS-1002,2024-03-15,722.85,38,West,Widget A
ORD-003733,CUS-1002,2024-03-15,944.75,24,East,Widget B
ORD-003734,CUS-1001,2024-01-01,1036.21,45,  Central  ,Widget A
ORD-003735,nan,2024-06-30,62.88,4,South,Widget A
ORD-003736,CUS-1001,2024-01-01,1221.0,49,South,Widget B
ORD-003737,CUS-1002,2024-01-01,723.48,44,East,Widget A
ORD-003738,CUS-1003,01/02/2024,1626.09,15,East,Widget A
ORD-003739,CUS-1002,01/02/2024,122.04,8,South,Gadget C
ORD-003740,CUS-1001,2024-03-15,1116.82,29,North,Gadget C
ORD-003741,CUS-1001,01/02/2024,726.44,31,North,Widget A
ORD-003742,CUS-1003,2024-01-01,195.66,19,North,Widget B
ORD-003743,CUS-1002,2024-01-01,833.25,32,South,Widget B
ORD-003744,CUS-1001,01/02/2024,824.45,27,South,Widget B
ORD-003745,CUS-1002,01/02/2024,1509.08,17,North,Gadget C
ORD-003746,CUS-1001,01/02/2024,312.52,24,East,Widget B
ORD-003747,CUS-1003,2024-01-01,1662.46,5,South,Gadget C
ORD-003748,CUS-1001,2024-01-01,105.33,27,East,Widget B
ORD-003749,CUS-1001,2024-03-15,1036.26,33,West,Widget A
ORD-003750,CUS-1001,2024-01-01,1301.52,48,South,Widget A
ORD-003751,CUS-1002,01/02/2024,38.54,17,North,Widget B
ORD-003752,CUS-1002,2024-01-01,147.57,5,South,Widget A
ORD-003753,CUS-1003,2024-01-01,554.27,8,North,Widget B
ORD-003754,CUS-1002,2024-01-01,769.09,44,North,Widget B
ORD-003755,CUS-1001,2024-01-01,699.56,45,  Central  ,Widget B
ORD-003756,CUS-1001,2024-03-15,1942.91,39,North,Widget B
ORD-003757,CUS-1001,2024-01-01,342.22,24,South,Widget A
ORD-003758,nan,2024-01-01,1782.56,49,North,Gadget C
ORD-003759,CUS-1001,2024-06-30,1889.71,35,North,Widget A
ORD-003760,nan,2024-01-01,359.43,12,South,Widget B
ORD-003761,CUS-1001,01/02/2024,1519.59,15,West,Widget A
ORD-003762,CUS-1001,2024-01-01,1996.4,47,North,Widget A
ORD-003763,CUS-1001,2024-01-01,503.23,8,East,Widget B
ORD-003764,CUS-1001,2024-01-01,1010.44,36,North,Widget A
ORD-003765,CUS-1003,not-a-date,1520.08,2,West,Widget A
ORD-003766,CUS-1002,2024-01-01,1472.21,35,  Central  ,Widget A
ORD-003767,CUS-1001,2024-03-15,-144.85,17,South,Widget A
ORD-003768,CUS-1002,2024-06-30,703.0,1,South,Widget A
ORD-003769,CUS-1002,2024-01-01,250.11,3,East,nan
ORD-003770,nan,01/02/2024,1356.08,10,North,Widget A
ORD-003771,nan,2024-01-01,685.73,49,North,Gadget C
ORD-003772,CUS-1002,2024-01-01,1295.67,48,North,Widget A
ORD-003773,CUS-1003,2024-03-15,952.1,12,South,Gadget C
ORD-003774,CUS-1003,2024-01-01,922.63,15,North,Gadget C
ORD-003775,CUS-1002,2024-06-30,1764.21,7,East,Widget B
ORD-003776,CUS-1002,01/02/2024,1284.51,25,North,Widget B
ORD-003777,CUS-1001,2024-01-01,1252.77,41,East,Widget B
ORD-003778,CUS-1003,2024-01-01,1942.0,27,North,nan
ORD-003779,nan,01/02/2024,546.79,40,North,Widget A
ORD-003780,CUS-1001,2024-01-01,1380.14,48,South,Widget B
ORD-003781,CUS-1003,2024-01-01,717.49,49,East,Widget B
ORD-003782,nan,2024-01-01,1201.85,17,North,Gadget C
ORD-003783,CUS-1001,2024-01-01,1636.05,12,West,Widget A
ORD-003784,CUS-1002,2024-06-30,1846.34,24,East,Widget B
ORD-003785,nan,2024-01-01,859.93,3,South,Widget A
ORD-003786,nan,2024-01-01,1665.86,23,North,Gadget C
ORD-003787,CUS-1001,2024-03-15,676.78,36,  Central  ,Widget A
ORD-003788,CUS-1001,2024-03-15,1325.44,10,North,Gadget C
ORD-003789,CUS-1002,not-a-date,1756.49,40,East,Widget A
ORD-003790,CUS-1001,2024-06-30,1373.99,42,East,Gadget C
ORD-003791,CUS-1001,2024-01-01,1414.41,18,East,Widget B
ORD-003792,CUS-1001,2024-01-01,1676.88,16,East,Gadget C
ORD-003793,CUS-1001,01/02/2024,512.37,46,South,Widget A
ORD-003794,CUS-1002,2024-01-01,1496.32,41,East,Gadget C
ORD-003795,CUS-1002,2024-03-15,1278.91,38,West,Widget B
ORD-003796,CUS-1002,2024-01-01,1096.32,17,West,Widget A
ORD-003797,CUS-1003,2024-06-30,1950.43,21,North,nan
ORD-003798,CUS-1001,2024-03-15,830.9,35,West,Widget A
ORD-003799,CUS-1001,01/02/2024,477.35,36,East,Widget A
ORD-003800,CUS-1001,2024-01-01,1680.14,12,South,Widget A
ORD-003801,CUS-1001,2024-06-30,378.39,1,South,Widget B
ORD-003802,CUS-1001,2024-03-15,1493.09,3,East,Widget B
ORD-003803,CUS-1001,2024-03-15,1857.16,17,West,Widget A
ORD-003804,CUS-1001,2024-03-15,1644.95,23,East,Widget B
ORD-003805,CUS-1001,2024-01-01,1269.97,9,West,Gadget C
ORD-003806,CUS-1002,2024-01-01,1847.07,2,West,Widget B
ORD-003807,CUS-1002,2024-01-01,982.93,15,  Central  ,nan
ORD-003808,nan,01/02/2024,160.59,43,West,Widget A
ORD-003809,CUS-1003,01/02/2024,1472.51,11,North,Widget B
ORD-003810,CUS-1002,2024-01-01,1436.52,33,South,Widget B
ORD-003811,CUS-1001,2024-06-30,1732.1,36,South,Widget B
ORD-003812,CUS-1002,2024-01-01,818.14,31,East,Widget A
ORD-003813,CUS-1001,2024-03-15,-314.9,41,East,Widget B
ORD-003814,CUS-1002,2024-01-01,214.31,15,  Central  ,Widget A
ORD-003815,CUS-1001,2024-01-01,697.34,9,East,Widget A
ORD-003816,CUS-1002,2024-01-01,1588.0,9,East,Widget B
ORD-003817,CUS-1001,2024-03-15,1047.52,21,West,Widget B
ORD-003818,CUS-1002,2024-03-15,349.17,26,West,Gadget C
ORD-003819,CUS-1003,2024-01-01,491.22,30,North,Widget A
ORD-003820,CUS-1003,01/02/2024,703.34,44,South,Gadget C
ORD-003821,CUS-1002,01/02/2024,965.77,8,  Central  ,Widget B
ORD-003822,CUS-1002,2024-01-01,1680.49,30,West,Widget B
ORD-003823,CUS-1001,01/02/2024,1984.74,18,North,Widget A
ORD-003824,CUS-1002,2024-01-01,1202.52,34,North,Gadget C
ORD-003825,CUS-1002,not-a-date,784.47,10,West,Widget B
ORD-003826,CUS-1001,2024-03-15,374.92,1,West,Widget A
ORD-003827,CUS-1001,2024-01-01,1026.94,28,West,Widget B
ORD-003828,nan,2024-03-15,1230.11,15,South,Widget A
ORD-003829,CUS-1002,2024-01-01,660.61,45,West,nan
ORD-003830,CUS-1002,2024-06-30,654.61,36,  Central  ,nan
ORD-003831,CUS-1002,01/02/2024,1658.72,23,East,Widget B
ORD-003832,CUS-1001,2024-01-01,1323.33,19,East,Widget A
ORD-003833,CUS-1002,2024-03-15,906.03,33,North,Widget B
ORD-003834,CUS-1001,2024-01-01,1119.85,23,North,Widget A
ORD-003835,CUS-1002,not-a-date,1014.45,36,North,Gadget C
ORD-003836,CUS-1002,2024-06-30,357.01,36,North,Widget B
ORD-003837,CUS-1001,01/02/2024,1741.97,49,North,Widget B
ORD-003838,CUS-1003,01/02/2024,191.09,16,East,Widget A
ORD-003839,CUS-1001,01/02/2024,433.92,31,North,Widget A
ORD-003840,CUS-1002,2024-01-01,1127.82,25,  Central  ,Widget A
ORD-003841,CUS-1002,2024-01-01,927.66,10,  Central  ,Widget A
ORD-003842,CUS-1002,2024-06-30,1194.75,12,South,Widget A
ORD-003843,CUS-1002,2024-01-01,1840.2,1,  Central  ,Gadget C
ORD-003844,nan,2024-01-01,579.14,15,South,Gadget C
ORD-003845,CUS-1002,2024-01-01,309.92,7,West,Widget B
ORD-003846,CUS-1002,2024-06-30,251.36,10,East,Widget A
ORD-003847,CUS-1002,2024-06-30,127.53,7,North,Widget B
ORD-003848,CUS-1001,2024-01-01,1583.6,1,West,nan
ORD-003849,CUS-1001,2024-01-01,-139.14,26,East,Widget B
ORD-003850,CUS-1002,2024-03-15,519.04,46,West,Widget B
ORD-003851,CUS-1001,2024-01-01,1351.4,22,West,Widget A
ORD-003852,CUS-1001,2024-06-30,1556.95,25,West,Widget A
ORD-003853,CUS-1001,2024-06-30,1874.89,31,East,Widget B
ORD-003854,CUS-1002,2024-03-15,804.88,29,West,Gadget C
ORD-003855,CUS-1001,2024-01-01,1381.95,4,West,Gadget C
ORD-003856,CUS-1003,2024-03-15,548.55,22,West,Gadget C
ORD-003857,CUS-1002,2024-06-30,1732.31,41,North,Gadget C
ORD-003858,CUS-1002,2024-01-01,1818.3,11,  Central  ,Widget B
ORD-003859,CUS-1001,not-a-date,1264.2,6,West,Widget B
ORD-003860,CUS-1002,2024-01-01,1321.31,32,East,Widget A
ORD-003861,CUS-1001,2024-06-30,1322.64,34,  Central  ,Gadget C
ORD-003862,CUS-1002,01/02/2024,1187.21,36,East,Widget A
ORD-003863,CUS-1001,2024-01-01,883.18,34,East,Widget B
ORD-003864,nan,2024-01-01,1483.24,15,West,nan
ORD-003865,CUS-1001,2024-01-01,1953.48,28,South,Widget A
ORD-003866,CUS-1002,2024-01-01,-294.19,42,West,Widget A
ORD-003867,CUS-1001,2024-06-30,626.04,9,West,Widget A
ORD-003868,CUS-1002,2024-01-01,1005.87,34,West,Widget A
ORD-003869,CUS-1002,2024-06-30,1198.15,31,East,Gadget C
ORD-003870,CUS-1001,2024-01-01,173.6,14,South,Widget A
ORD-003871,CUS-1001,01/02/2024,989.06,46,West,Gadget C
ORD-003872,CUS-1001,2024-06-30,213.89,9,North,Widget B
ORD-003873,CUS-1001,01/02/2024,1025.93,40,East,Widget B
ORD-003874,nan,not-a-date,183.1,28,West,nan
ORD-003875,CUS-1001,2024-06-30,729.12,7,West,Widget B
ORD-003876,CUS-1001,01/02/2024,1909.43,22,South,Widget A
ORD-003877,nan,2024-03-15,24.85,17,West,Widget B
ORD-003878,CUS-1001,2024-01-01,555.8,21,East,Widget B
ORD-003879,CUS-1001,2024-01-01,749.76,39,East,Widget B
ORD-003880,CUS-1002,2024-01-01,1184.15,32,East,Gadget C
ORD-003881,nan,2024-03-15,1931.23,10,North,Widget B
ORD-003882,CUS-1002,01/02/2024,1283.1,37,West,Widget A
ORD-003883,CUS-1002,01/02/2024,1788.62,36,North,Widget A
ORD-003884,nan,2024-06-30,333.58,5,  Central  ,Widget A
ORD-003885,CUS-1001,2024-01-01,584.31,45,North,Widget A
ORD-003886,nan,2024-06-30,1775.25,1,  Central  ,nan
ORD-003887,CUS-1003,2024-01-01,20.3,14,South,Widget A
ORD-003888,nan,2024-01-01,913.02,15,South,nan
ORD-003889,CUS-1001,01/02/2024,911.25,5,East,Widget B
ORD-003890,CUS-1001,2024-01-01,1893.05,33,South,Widget B
ORD-003891,CUS-1002,01/02/2024,903.95,23,West,Gadget C
ORD-003892,CUS-1002,2024-03-15,1813.6,40,East,Widget A
ORD-003893,CUS-1002,2024-03-15,1174.79,16,South,Widget A
ORD-003894,nan,2024-01-01,606.95,42,West,Widget A
ORD-003895,CUS-1002,2024-01-01,305.05,25,South,Gadget C
ORD-003896,CUS-1001,2024-01-01,985.5,1,East,Widget B
ORD-003897,CUS-1001,2024-01-01,45.11,15,West,Widget B
ORD-003898,CUS-1001,2024-01-01,677.07,18,East,Gadget C
ORD-003899,CUS-1001,2024-01-01,1050.9,25,North,Widget B
